UniqueCount	AmbigCount
3	806
0	806
0	61
0	61
54	1
8	192
2	192
7	57
0	57
2	46
0	46
2	42
0	46
0	91
0	91
2	0
3	0
41	352
4	352
4	0
2	0
0	0
3	0
54	0
66	0
6	412
5	412
0	399
0	10
0	10
0	135
0	135
411	0
7	0
4	13
0	0
0	1
0	1
0	23
0	21
0	28
1	28
0	3
7	0
9	0
0	60
0	60
112	0
18	0
3	0
0	108
0	108
0	54
0	2027
0	2027
989	9019
0	9017
0	8837
3	0
3	0
6	0
0	0
2	0
0	11
0	11
3	0
4	0
10	0
1	7
0	7
2	0
36	0
33	0
0	9
0	15
0	13
0	3
0	1
0	1
0	11
0	3
0	1
28	0
0	8
1	8
0	6
0	6
1	6
0	6
0	5
0	6
0	5
1	0
0	1
0	1
0	28342
0	28321
1	28334
720	29279
0	23160
4	23150
1	23150
0	30789
4	30512
0	29557
2	15110
0	15430
0	14905
0	16351
0	16351
0	13612
0	15109
0	13876
0	5420
1	5427
0	5427
115	1
3	0
0	101
0	101
95	0
0	73
4	84
0	82
0	64
0	84
1	233
0	233
0	233
0	142
0	326
6	326
229	0
17	1629
2	1483
12	1564
0	1592
0	142
0	1094
0	1094
1282	0
10	0
0	441
0	443
0	339
0	133
0	362
0	364
0	141
0	141
0	130
8	0
1	92
5	92
142	0
23	0
17	1255
6	1255
0	319
0	319
0	237
0	237
0	222
0	273
0	161
0	116
0	99
14	188
0	188
0	142
377	0
2	234
0	234
0	7
0	7
360	0
0	2430
2	2430
953	0
0	795
90	721
5	836
0	836
7	883
0	661
0	899
0	899
5	812
0	757
0	741
0	737
0	878
0	815
0	812
0	3428
0	3429
0	3469
0	3470
0	1369
0	1370
0	2172
0	2173
0	1898
0	1899
0	1643
6	104
0	104
0	743
25	743
0	1111
2	1111
0	2883
0	2863
0	2860
0	2880
0	2574
0	2369
0	0
1256	0
0	1291
0	1294
0	1478
0	1481
0	1290
0	1293
95	0
0	789
0	789
0	789
0	645
0	645
0	645
0	788
0	788
0	788
0	662
0	210
0	236
0	112
0	6137
0	6132
0	6136
0	5677
0	2378
1	2378
280	1
59	547
0	545
1	545
0	685
0	685
0	631
0	631
390	1
2445	1
0	2303
1	2303
125	1430
0	2569
0	2569
111	0
0	0
14	0
372	0
317	1
135	0
3	67
0	67
0	1806
0	1801
0	1806
1365	0
1071	1
0	329
1	331
0	328
0	293
0	330
1	386
35	386
140	2230
0	2230
0	1610
0	1293
365	0
0	789
1	789
2	2008
0	2008
252	0
0	850
2	850
2425	3
1	1886
2	1889
0	1197
188	0
1079	1
467	2
97	1400
0	342
0	1171
0	697
1	699
0	694
164	823
0	823
5	1335
51	1335
206	0
504	0
6	0
184	778
4	468
0	468
0	391
0	548
0	232
0	229
2	232
0	718
0	718
0	719
0	675
0	676
0	6
0	6
0	6
186	0
2	0
0	2
0	3
0	3
0	1186
10	1186
0	215
2	263
16	212
9	35
0	35
437	0
365	0
183	0
328	1236
0	1205
0	860
0	3638
0	3176
2	3638
3248	1
440	0
0	0
0	0
9	749
2	749
0	449
1	449
6	0
223	0
16	11
1487	0
1	0
247	0
41	424
1	424
0	3707
0	3706
0	3707
0	3706
2143	1
849	1
1410	2
69	813
1	813
595	1
476	0
493	1
376	1
0	2956
2	2956
3	2963
0	2850
1	2963
452	0
1626	3
940	0
0	128
0	128
52	1
1	9
0	9
0	12814
37	12814
3872	0
9135	7
4206	2
0	5131
3	5131
9538	4
55	0
8	557
0	557
177	1
0	2465
0	2514
0	2372
0	2371
0	2003
146	86
0	86
26	207
0	207
0	88
1	82
0	1764
0	1721
0	1721
0	1573
159	563
0	563
0	1509
0	1478
0	1433
0	1402
974	21085
2	20644
0	20943
0	4373
0	4383
0	4384
0	4370
0	4376
2	4370
0	2780
0	2044
9	2778
0	2640
1	61
0	42
3	54
0	30
9	92
0	99
0	99
0	40
859	1
673	0
155	0
86	0
16	199
1	199
48	722
0	722
4	0
6	0
5	0
2	206
0	206
34	0
257	111
0	111
544	34
469	0
413	1
0	40
0	40
24	0
207	81
0	1764
0	1761
0	1701
0	1698
0	2005
0	2002
0	2123
0	2120
0	1701
0	1698
0	1706
0	1703
0	1712
0	1709
0	1713
0	1712
0	1699
0	1696
0	1711
0	1708
3	0
244	0
0	1784
0	1782
0	1816
0	1816
75	374
5	374
0	372
0	355
89	0
1834	2
0	628
5	628
0	706
1	706
0	194
0	194
0	195
0	191
0	194
1	192
0	192
0	21
0	22
0	22
0	22
0	854
0	854
0	624
9	161
0	161
0	128
0	100
0	221
0	221
21	1102
1	1102
1	0
0	3159
0	2454
0	2982
1	2026
0	2947
1023	1
3016	1
1290	1
0	824
2	824
0	824
0	820
7	13
0	13
13	0
352	0
8	754
134	754
215	0
20	0
10	47
0	47
53	0
1	13
0	13
0	34
3	34
0	34
4	1107
1	1107
0	1052
0	1291
2	1291
1392	0
88	652
0	732
0	732
5	6
0	6
0	8
0	8
0	8
459	0
26	1879
0	1879
3	9
0	9
0	6
0	8
0	2421
35	2396
369	2457
0	2457
0	128
0	128
0	134
0	125
0	125
0	131
0	129
0	129
0	135
0	127
0	127
0	133
0	124
0	124
0	130
71	0
1414	0
631	1
0	2554
3	2574
0	2574
3	0
73	0
0	531
2	531
